Activity Date,Process Date,Settle Date,Instrument,Description,Trans Code,Quantity,Price,Amount,Namount
12/25/24,12/25/24,12/27/24,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.325215,$310.57,($101.00),$101.00
12/27/24,12/27/24,12/29/24,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.148062,$468.34,($69.34),$69.34
12/28/24,12/28/24,12/28/24,,Interest Payment,INT,,,$0.01,$0.00
1/1/25,1/1/25,1/1/25,,ACH Deposit,ACH,,,"$1,723.00",$0.00
1/1/25,1/1/25,1/3/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.973548,$287.08,($566.57),$566.57
1/3/25,1/3/25,1/5/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.79345,$310.16,($246.10),$246.10
1/6/25,1/6/25,1/8/25,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.233729,"$1,336.93",($312.48),$312.48
1/8/25,1/8/25,1/10/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.52157,$523.70,($273.15),$273.15
1/10/25,1/10/25,1/12/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.17624,$467.59,($82.41),$82.41
1/12/25,1/12/25,1/12/25,AVGO,Cash Div: R/D 2025-01-12 P/D 2025-01-12 - 20.223146 shares at 1.4399,CDIV,,,$29.12,$0.00
1/13/25,1/13/25,1/15/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.377519,$309.53,($116.85),$116.85
1/15/25,1/15/25,1/15/25,,ACH Deposit,ACH,,,"$1,267.00",$0.00
1/15/25,1/15/25,1/17/25,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,1.779335,$181.83,($323.54),$323.54
1/17/25,1/17/25,1/19/25,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,2.816254,$181.77,($511.91),$511.91
1/20/25,1/20/25,1/22/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.313041,$523.81,($163.97),$163.97
1/22/25,1/22/25,1/24/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.591927,$308.89,($182.84),$182.84
1/24/25,1/24/25,1/26/25,AAPL,Apple\nCUSIP: 037833100,Buy,0.404909,$361.69,($146.45),$146.45
1/27/25,1/27/25,1/29/25,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.038998,"$1,334.00",($52.02),$52.02
1/27/25,1/27/25,1/27/25,NVDA,Cash Div: R/D 2025-01-27 P/D 2025-01-27 - 208.594860 shares at 0.0337,CDIV,,,$7.04,$0.00
1/28/25,1/28/25,1/28/25,,Interest Payment,INT,,,$0.02,$0.00
2/1/25,2/1/25,2/1/25,,ACH Deposit,ACH,,,"$1,484.00",$0.00
2/3/25,2/3/25,2/5/25,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.414378,"$1,333.05",($552.39),$552.39
2/5/25,2/5/25,2/7/25,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.319122,"$1,332.82",($425.33),$425.33
2/7/25,2/7/25,2/9/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.89327,$307.80,($274.95),$274.95
2/10/25,2/10/25,2/12/25,AMZN,Amazon\nCUSIP: 023135106,Buy,0.392264,$354.49,($139.05),$139.05
2/12/25,2/12/25,2/14/25,AAPL,Apple\nCUSIP: 037833100,Buy,0.239097,$361.50,($86.43),$86.43
2/14/25,2/14/25,2/16/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.118999,$524.23,($62.38),$62.38
2/15/25,2/15/25,2/15/25,,ACH Deposit,ACH,,,"$1,846.00",$0.00
2/17/25,2/17/25,2/19/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.040154,$464.99,($483.66),$483.66
2/19/25,2/19/25,2/21/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.014057,$287.65,($291.69),$291.69
2/21/25,2/21/25,2/23/25,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.246304,"$1,332.19",($328.12),$328.12
2/24/25,2/24/25,2/26/25,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,1.78197,$180.93,($322.41),$322.41
2/26/25,2/26/25,2/28/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.299977,$525.16,($157.54),$157.54
2/28/25,2/28/25,3/2/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.206635,$525.40,($108.57),$108.57
2/28/25,2/28/25,2/28/25,,Interest Payment,INT,,,$0.04,$0.00
3/1/25,3/1/25,3/1/25,,ACH Deposit,ACH,,,$990.00,$0.00
3/3/25,3/3/25,3/5/25,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,2.968247,$180.99,($537.22),$537.22
3/5/25,3/5/25,3/7/25,AAPL,Apple\nCUSIP: 037833100,Buy,0.444073,$362.39,($160.93),$160.93
3/7/25,3/7/25,3/9/25,AAPL,Apple\nCUSIP: 037833100,Buy,0.320125,$362.56,($116.06),$116.06
3/10/25,3/10/25,3/12/25,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,0.898432,$181.16,($162.76),$162.76
3/12/25,3/12/25,3/14/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.239496,$307.34,($73.61),$73.61
3/12/25,3/12/25,3/12/25,AAPL,Cash Div: R/D 2025-03-12 P/D 2025-03-12 - 74.966174 shares at 0.1327,CDIV,,,$9.95,$0.00
3/14/25,3/14/25,3/16/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.141907,$307.44,($43.63),$43.63
3/15/25,3/15/25,3/15/25,,ACH Deposit,ACH,,,"$1,419.00",$0.00
3/17/25,3/17/25,3/19/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.240241,$466.23,($578.24),$578.24
3/19/25,3/19/25,3/21/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.416256,$307.76,($435.87),$435.87
3/21/25,3/21/25,3/23/25,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,1.288881,$181.68,($234.16),$234.16
3/24/25,3/24/25,3/26/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.213199,$530.37,($113.07),$113.07
3/26/25,3/26/25,3/28/25,AAPL,Apple\nCUSIP: 037833100,Buy,0.226018,$365.31,($82.57),$82.57
3/28/25,3/28/25,3/28/25,,Interest Payment,INT,,,$0.01,$0.00
4/1/25,4/1/25,4/1/25,,ACH Deposit,ACH,,,"$1,095.00",$0.00
4/2/25,4/2/25,4/4/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.855411,$533.44,($456.31),$456.31
4/4/25,4/4/25,4/6/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.563745,$469.80,($264.85),$264.85
4/7/25,4/7/25,4/9/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.71157,$310.14,($220.69),$220.69
4/9/25,4/9/25,4/11/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.257575,$471.24,($121.38),$121.38
4/11/25,4/11/25,4/13/25,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.031229,"$1,356.10",($42.35),$42.35
4/15/25,4/15/25,4/15/25,,ACH Deposit,ACH,,,"$2,278.00",$0.00
4/16/25,4/16/25,4/18/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.121509,$473.58,($531.12),$531.12
4/18/25,4/18/25,4/20/25,AMZN,Amazon\nCUSIP: 023135106,Buy,0.938475,$367.23,($344.64),$344.64
4/21/25,4/21/25,4/23/25,AMZN,Amazon\nCUSIP: 023135106,Buy,0.947752,$368.40,($349.15),$349.15
4/23/25,4/23/25,4/25/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.122748,$313.56,($352.05),$352.05
4/25/25,4/25/25,4/27/25,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,1.872474,$185.70,($347.72),$347.72
4/28/25,4/28/25,4/30/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.267153,$478.47,($127.82),$127.82
4/28/25,4/28/25,4/28/25,,Interest Payment,INT,,,$0.06,$0.00
4/30/25,4/30/25,5/2/25,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.046487,"$1,379.28",($64.12),$64.12
5/1/25,5/1/25,5/1/25,,ACH Deposit,ACH,,,"$2,032.00",$0.00
5/2/25,5/2/25,5/4/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.319341,$480.33,($633.72),$633.72
5/5/25,5/5/25,5/7/25,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.467977,"$1,386.66",($648.92),$648.92
5/7/25,5/7/25,5/9/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.713804,$317.59,($226.70),$226.70
5/9/25,5/9/25,5/11/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.807046,$318.24,($256.83),$256.83
5/12/25,5/12/25,5/14/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.49794,$485.47,($241.73),$241.73
5/14/25,5/14/25,5/16/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.176095,$305.61,($53.82),$53.82
5/15/25,5/15/25,5/15/25,,ACH Deposit,ACH,,,"$1,889.00",$0.00
5/16/25,5/16/25,5/18/25,AAPL,Apple\nCUSIP: 037833100,Buy,1.541935,$383.25,($590.95),$590.95
5/19/25,5/19/25,5/21/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.847288,$561.05,($475.37),$475.37
5/21/25,5/21/25,5/23/25,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.226912,"$1,413.29",($320.69),$320.69
5/23/25,5/23/25,5/25/25,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,0.932898,$191.40,($178.56),$178.56
5/26/25,5/26/25,5/28/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.320068,$493.61,($157.99),$157.99
5/28/25,5/28/25,5/30/25,AAPL,Apple\nCUSIP: 037833100,Buy,0.395885,$389.43,($154.17),$154.17
5/28/25,5/28/25,5/28/25,,Interest Payment,INT,,,$0.05,$0.00
5/30/25,5/30/25,6/1/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.138704,$496.10,($68.81),$68.81
6/1/25,6/1/25,6/1/25,,ACH Deposit,ACH,,,"$1,682.00",$0.00
6/2/25,6/2/25,6/4/25,AAPL,Apple\nCUSIP: 037833100,Buy,1.912322,$392.15,($749.92),$749.92
6/4/25,6/4/25,6/6/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.739852,$499.30,($369.41),$369.41
6/6/25,6/6/25,6/8/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.476276,$575.73,($274.21),$274.21
6/9/25,6/9/25,6/11/25,AMZN,Amazon\nCUSIP: 023135106,Buy,0.487734,$393.98,($192.16),$192.16
6/11/25,6/11/25,6/13/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.217479,$503.88,($109.58),$109.58
6/12/25,6/12/25,6/12/25,NVDA,Cash Div: R/D 2025-06-12 P/D 2025-06-12 - 214.640957 shares at 0.0337,CDIV,,,$7.24,$0.00
6/13/25,6/13/25,6/15/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.087836,$505.20,($44.37),$44.37
6/15/25,6/15/25,6/15/25,,ACH Deposit,ACH,,,"$1,570.00",$0.00
6/16/25,6/16/25,6/18/25,AMZN,Amazon\nCUSIP: 023135106,Buy,1.094981,$398.28,($436.11),$436.11
6/18/25,6/18/25,6/20/25,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,2.610181,$197.92,($516.61),$516.61
6/20/25,6/20/25,6/22/25,AMZN,Amazon\nCUSIP: 023135106,Buy,0.821995,$400.77,($329.43),$329.43
6/23/25,6/23/25,6/25/25,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,0.752566,$199.22,($149.93),$149.93
6/25/25,6/25/25,6/27/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.178468,$336.59,($60.07),$60.07
6/27/25,6/27/25,6/29/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.152831,$514.54,($78.64),$78.64
6/27/25,6/27/25,6/27/25,NVDA,Cash Div: R/D 2025-06-27 P/D 2025-06-27 - 214.819425 shares at 0.0337,CDIV,,,$7.25,$0.00
6/28/25,6/28/25,6/28/25,,Interest Payment,INT,,,$0.02,$0.00
7/1/25,7/1/25,7/1/25,,ACH Deposit,ACH,,,"$2,132.00",$0.00
7/2/25,7/2/25,7/4/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.3707,$339.49,($465.34),$465.34
7/4/25,7/4/25,7/6/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.254338,$600.09,($752.72),$752.72
7/7/25,7/7/25,7/9/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.951605,$330.49,($314.50),$314.50
7/9/25,7/9/25,7/11/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.301322,$604.37,($182.11),$182.11
7/11/25,7/11/25,7/13/25,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.082443,"$1,513.17",($124.75),$124.75
7/12/25,7/12/25,7/12/25,NVDA,Cash Div: R/D 2025-07-12 P/D 2025-07-12 - 216.190125 shares at 0.0338,CDIV,,,$7.30,$0.00
7/14/25,7/14/25,7/16/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.412158,$333.73,($137.55),$137.55
7/15/25,7/15/25,7/15/25,,ACH Deposit,ACH,,,"$1,356.00",$0.00
7/16/25,7/16/25,7/18/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.992189,$345.05,($687.40),$687.40
7/18/25,7/18/25,7/20/25,AAPL,Apple\nCUSIP: 037833100,Buy,0.93961,$418.06,($392.81),$392.81
7/21/25,7/21/25,7/23/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.661588,$346.92,($229.52),$229.52
7/23/25,7/23/25,7/25/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.185408,$347.64,($64.46),$64.46
7/25/25,7/25/25,7/27/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.176113,$532.10,($93.71),$93.71
7/27/25,7/27/25,7/27/25,NVDA,Cash Div: R/D 2025-07-27 P/D 2025-07-27 - 219.029310 shares at 0.0337,CDIV,,,$7.39,$0.00
7/28/25,7/28/25,7/30/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.128075,$533.78,($68.36),$68.36
7/28/25,7/28/25,7/28/25,,Interest Payment,INT,,,$0.02,$0.00
8/1/25,8/1/25,8/1/25,,ACH Deposit,ACH,,,"$1,808.00",$0.00
8/1/25,8/1/25,8/3/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.504946,$350.72,($527.81),$527.81
8/4/25,8/4/25,8/6/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.732459,$537.50,($393.70),$393.70
8/6/25,8/6/25,8/8/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.317385,$343.38,($452.36),$452.36
8/8/25,8/8/25,8/10/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.296919,$627.52,($186.32),$186.32
8/11/25,8/11/25,8/13/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.270851,$540.89,($146.50),$146.50
8/13/25,8/13/25,8/15/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.231716,$345.91,($80.15),$80.15
8/15/25,8/15/25,8/15/25,,ACH Deposit,ACH,,,"$1,407.00",$0.00
8/15/25,8/15/25,8/17/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.579875,$632.02,($366.49),$366.49
8/18/25,8/18/25,8/20/25,AMZN,Amazon\nCUSIP: 023135106,Buy,0.661626,$433.62,($286.89),$286.89
8/20/25,8/20/25,8/22/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.392728,$544.72,($213.93),$213.93
8/22/25,8/22/25,8/24/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.432575,$348.83,($150.90),$150.90
8/25/25,8/25/25,8/27/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.300319,$637.71,($191.52),$191.52
8/27/25,8/27/25,8/29/25,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.049251,"$1,585.82",($78.10),$78.10
8/28/25,8/28/25,8/28/25,,Interest Payment,INT,,,$0.03,$0.00
8/29/25,8/29/25,8/31/25,AMZN,Amazon\nCUSIP: 023135106,Buy,0.182306,$437.96,($79.84),$79.84
9/1/25,9/1/25,9/1/25,,ACH Deposit,ACH,,,"$2,365.00",$0.00
9/1/25,9/1/25,9/3/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.064465,$548.82,($584.20),$584.20
9/3/25,9/3/25,9/5/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.321388,$642.05,($848.40),$848.40
9/5/25,9/5/25,9/7/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.717009,$549.93,($394.30),$394.30
9/8/25,9/8/25,9/10/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.509169,$359.54,($183.07),$183.07
9/10/25,9/10/25,9/12/25,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,1.016919,$214.49,($218.12),$218.12
9/12/25,9/12/25,9/14/25,AAPL,Apple\nCUSIP: 037833100,Buy,0.172341,$439.66,($75.77),$75.77
9/15/25,9/15/25,9/15/25,,ACH Deposit,ACH,,,"$1,332.00",$0.00
9/15/25,9/15/25,9/17/25,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,1.90264,$214.88,($408.84),$408.84
9/17/25,9/17/25,9/19/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.206876,$360.52,($435.10),$435.10
9/19/25,9/19/25,9/21/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.352723,$647.87,($228.52),$228.52
9/22/25,9/22/25,9/24/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.379724,$553.19,($210.06),$210.06
9/24/25,9/24/25,9/26/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.259145,$360.99,($93.55),$93.55
9/26/25,9/26/25,9/28/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.087695,$553.63,($48.55),$48.55
9/27/25,9/27/25,9/27/25,AAPL,Cash Div: R/D 2025-09-27 P/D 2025-09-27 - 80.154285 shares at 0.1327,CDIV,,,$10.64,$0.00
9/28/25,9/28/25,9/28/25,,Interest Payment,INT,,,$0.02,$0.00
9/29/25,9/29/25,10/1/25,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.029986,"$1,608.21",($48.22),$48.22
10/1/25,10/1/25,10/1/25,,ACH Deposit,ACH,,,"$1,154.00",$0.00
10/1/25,10/1/25,10/3/25,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,2.172031,$215.62,($468.33),$468.33
10/3/25,10/3/25,10/5/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.510667,$554.13,($282.98),$282.98
10/6/25,10/6/25,10/8/25,AMZN,Amazon\nCUSIP: 023135106,Buy,0.514436,$447.08,($229.99),$229.99
10/8/25,10/8/25,10/10/25,AMZN,Amazon\nCUSIP: 023135106,Buy,0.287574,$447.33,($128.64),$128.64
10/10/25,10/10/25,10/12/25,AAPL,Apple\nCUSIP: 037833100,Buy,0.097258,$443.34,($43.12),$43.12
10/15/25,10/15/25,10/15/25,,ACH Deposit,ACH,,,"$2,339.00",$0.00
10/15/25,10/15/25,10/17/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.28855,$554.26,($714.19),$714.19
10/17/25,10/17/25,10/19/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.834904,$554.21,($462.71),$462.71
10/20/25,10/20/25,10/22/25,AAPL,Apple\nCUSIP: 037833100,Buy,1.020141,$443.71,($452.65),$452.65
10/22/25,10/22/25,10/24/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.443495,$554.00,($245.70),$245.70
10/24/25,10/24/25,10/26/25,AAPL,Apple\nCUSIP: 037833100,Buy,0.260166,$443.75,($115.45),$115.45
10/27/25,10/27/25,10/29/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.422127,$360.45,($152.16),$152.16
10/28/25,10/28/25,10/28/25,,Interest Payment,INT,,,$0.04,$0.00
10/29/25,10/29/25,10/31/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.273533,$358.34,($98.02),$98.02
10/31/25,10/31/25,11/2/25,AAPL,Apple\nCUSIP: 037833100,Buy,0.225334,$443.72,($99.99),$99.99
11/1/25,11/1/25,11/1/25,,ACH Deposit,ACH,,,"$2,184.00",$0.00
11/3/25,11/3/25,11/5/25,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.526856,"$1,609.41",($847.93),$847.93
11/5/25,11/5/25,11/7/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.157853,$552.96,($640.25),$640.25
11/7/25,11/7/25,11/9/25,AMZN,Amazon\nCUSIP: 023135106,Buy,0.526851,$449.33,($236.73),$236.73
11/10/25,11/10/25,11/12/25,AMZN,Amazon\nCUSIP: 023135106,Buy,0.261896,$449.42,($117.70),$117.70
11/12/25,11/12/25,11/14/25,AAPL,Apple\nCUSIP: 037833100,Buy,0.442605,$443.49,($196.29),$196.29
11/14/25,11/14/25,11/16/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.305435,$358.44,($109.48),$109.48
11/15/25,11/15/25,11/15/25,,ACH Deposit,ACH,,,"$1,549.00",$0.00
11/17/25,11/17/25,11/19/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.720764,$358.44,($616.79),$616.79
11/19/25,11/19/25,11/21/25,AMZN,Amazon\nCUSIP: 023135106,Buy,0.808569,$449.69,($363.61),$363.61
11/21/25,11/21/25,11/23/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.533175,$358.46,($191.12),$191.12
11/24/25,11/24/25,11/26/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.382057,$358.21,($136.86),$136.86
11/26/25,11/26/25,11/28/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.150847,$653.74,($98.61),$98.61
11/27/25,11/27/25,11/27/25,AAPL,Cash Div: R/D 2025-11-27 P/D 2025-11-27 - 82.199789 shares at 0.1327,CDIV,,,$10.91,$0.00
11/28/25,11/28/25,11/30/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.194096,$653.79,($126.90),$126.90
11/28/25,11/28/25,11/28/25,,Interest Payment,INT,,,$0.04,$0.00
11/28/25,11/28/25,11/30/25,TSLA,Tesla\nCUSIP: 88160R101,Sell,17.181852,$538.33,"$9,249.51","$9,249.51"
12/1/25,12/1/25,12/1/25,,ACH Deposit,ACH,,,"$2,430.00",$0.00
12/1/25,12/1/25,12/3/25,AAPL,Apple\nCUSIP: 037833100,Buy,6.147727,$443.16,"($2,724.43)","$2,724.43"
12/3/25,12/3/25,12/5/25,AAPL,Apple\nCUSIP: 037833100,Buy,3.31532,$443.17,"($1,469.25)","$1,469.25"
12/5/25,12/5/25,12/7/25,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,13.770574,$214.21,"($2,949.79)","$2,949.79"
12/8/25,12/8/25,12/10/25,AAPL,Apple\nCUSIP: 037833100,Buy,3.481431,$443.23,"($1,543.07)","$1,543.07"
12/10/25,12/10/25,12/12/25,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,3.96682,$214.13,($849.42),$849.42
12/12/25,12/12/25,12/14/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.084966,$550.14,($596.88),$596.88
12/12/25,12/12/25,12/12/25,AAPL,Cash Div: R/D 2025-12-12 P/D 2025-12-12 - 95.144267 shares at 0.1327,CDIV,,,$12.63,$0.00
12/15/25,12/15/25,12/15/25,,ACH Deposit,ACH,,,"$2,056.00",$0.00
12/15/25,12/15/25,12/17/25,AMZN,Amazon\nCUSIP: 023135106,Buy,2.791463,$451.25,"($1,259.65)","$1,259.65"
12/17/25,12/17/25,12/19/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.452432,$655.14,($951.55),$951.55
12/19/25,12/19/25,12/21/25,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.525306,$655.41,($344.29),$344.29
12/22/25,12/22/25,12/24/25,AAPL,Apple\nCUSIP: 037833100,Buy,1.016321,$443.95,($451.20),$451.20
12/24/25,12/24/25,12/26/25,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.320803,$550.31,($176.54),$176.54
12/26/25,12/26/25,12/28/25,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.562077,$360.07,($202.39),$202.39
12/27/25,12/27/25,12/27/25,AAPL,Cash Div: R/D 2025-12-27 P/D 2025-12-27 - 96.160588 shares at 0.1328,CDIV,,,$12.77,$0.00
12/28/25,12/28/25,12/28/25,,Interest Payment,INT,,,$0.05,$0.00
12/29/25,12/29/25,12/31/25,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.252838,$357.13,($90.30),$90.30
12/31/25,12/31/25,1/2/26,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.118929,$550.86,($65.51),$65.51
1/1/26,1/1/26,1/1/26,,ACH Deposit,ACH,,,"$1,635.00",$0.00
1/2/26,1/2/26,1/4/26,AAPL,Apple\nCUSIP: 037833100,Buy,1.317883,$445.23,($586.76),$586.76
1/5/26,1/5/26,1/7/26,GOOGL,Alphabet Class A\nCUSIP: 02079K305,Buy,2.164111,$214.63,($464.48),$464.48
1/7/26,1/7/26,1/9/26,AMZN,Amazon\nCUSIP: 023135106,Buy,0.701819,$455.14,($319.43),$319.43
1/9/26,1/9/26,1/11/26,AMZN,Amazon\nCUSIP: 023135106,Buy,0.216553,$455.64,($98.67),$98.67
1/12/26,1/12/26,1/14/26,AAPL,Apple\nCUSIP: 037833100,Buy,0.344499,$447.07,($154.02),$154.02
1/12/26,1/12/26,1/12/26,NVDA,Cash Div: R/D 2026-01-12 P/D 2026-01-12 - 223.566468 shares at 0.0338,CDIV,,,$7.55,$0.00
1/14/26,1/14/26,1/16/26,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.223595,$553.13,($123.68),$123.68
1/15/26,1/15/26,1/15/26,,ACH Deposit,ACH,,,"$1,369.00",$0.00
1/16/26,1/16/26,1/18/26,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.66903,$662.86,($443.47),$443.47
1/19/26,1/19/26,1/21/26,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.882158,$554.35,($489.02),$489.02
1/21/26,1/21/26,1/23/26,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.391899,$665.03,($260.62),$260.62
1/23/26,1/23/26,1/25/26,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.17477,$359.72,($62.87),$62.87
1/26/26,1/26/26,1/28/26,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.151289,$556.45,($84.18),$84.18
1/28/26,1/28/26,1/30/26,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.101835,$668.54,($68.08),$68.08
1/28/26,1/28/26,1/28/26,,Interest Payment,INT,,,$0.02,$0.00
2/1/26,2/1/26,2/1/26,,ACH Deposit,ACH,,,"$1,989.00",$0.00
2/2/26,2/2/26,2/4/26,AVGO,Broadcom\nCUSIP: 11135F101,Buy,0.29301,"$1,635.39",($479.19),$479.19
2/4/26,2/4/26,2/6/26,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.845416,$559.82,($473.28),$473.28
2/6/26,2/6/26,2/8/26,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.365272,$369.54,($504.52),$504.52
