Activity Date,Process Date,Settle Date,Instrument,Description,Trans Code,Quantity,Price,Amount,Namount
3/1/21,3/1/21,3/3/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,4.08433,$95.77,($391.16),$391.16
3/2/21,3/2/21,3/4/21,AAPL,Apple\nCUSIP: 037833100,Buy,3.525103,$131.40,($463.20),$463.20
3/2/21,3/2/21,3/4/21,AAPL,Apple\nCUSIP: 037833100,Sell,2.138183,$134.07,$286.67,$286.67
3/3/21,3/3/21,3/5/21,AAPL,Apple\nCUSIP: 037833100,Buy,1.793407,$131.45,($235.74),$235.74
3/3/21,3/3/21,3/5/21,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,2.296507,$140.64,$322.98,$322.98
3/4/21,3/4/21,3/6/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.188623,$201.15,($239.09),$239.09
3/4/21,3/4/21,3/6/21,TSLA,Tesla\nCUSIP: 88160R101,Sell,5.206252,$195.03,"$1,015.38","$1,015.38"
3/8/21,3/8/21,3/10/21,AMZN,Amazon\nCUSIP: 023135106,Buy,0.691698,$108.78,($75.24),$75.24
3/8/21,3/8/21,3/10/21,TSLA,Tesla\nCUSIP: 88160R101,Sell,5.391945,$195.29,"$1,052.99","$1,052.99"
3/9/21,3/9/21,3/11/21,AMZN,Amazon\nCUSIP: 023135106,Buy,3.556485,$108.85,($387.12),$387.12
3/9/21,3/9/21,3/11/21,AAPL,Apple\nCUSIP: 037833100,Sell,2.563798,$130.94,$335.70,$335.70
3/10/21,3/10/21,3/12/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,3.202652,$96.23,($308.19),$308.19
3/10/21,3/10/21,3/12/21,META,Meta Platforms\nCUSIP: 30303M102,Sell,0.9577,$181.62,$173.94,$173.94
3/11/21,3/11/21,3/13/21,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,3.314023,$145.31,($481.56),$481.56
3/11/21,3/11/21,3/13/21,TSLA,Tesla\nCUSIP: 88160R101,Sell,1.106207,$195.98,$216.79,$216.79
3/12/21,3/12/21,3/12/21,NVDA,Cash Div: R/D 2021-03-12 P/D 2021-03-12 - 4.405189 shares at 0.0341,CDIV,,,$0.15,$0.00
3/15/21,3/15/21,3/15/21,,ACH Deposit,ACH,,,$630.00,$0.00
3/15/21,3/15/21,3/17/21,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,3.852035,$145.54,($560.63),$560.63
3/15/21,3/15/21,3/17/21,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,2.565196,$347.70,$891.92,$891.92
3/16/21,3/16/21,3/18/21,META,Meta Platforms\nCUSIP: 30303M102,Buy,1.111829,$176.15,($195.85),$195.85
3/16/21,3/16/21,3/18/21,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.700376,$341.52,$239.19,$239.19
3/17/21,3/17/21,3/19/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,3.877141,$202.26,($784.19),$784.19
3/18/21,3/18/21,3/20/21,META,Meta Platforms\nCUSIP: 30303M102,Buy,4.232461,$176.40,($746.61),$746.61
3/19/21,3/19/21,3/21/21,AMZN,Amazon\nCUSIP: 023135106,Sell,5.937187,$114.19,$677.97,$677.97
3/22/21,3/22/21,3/24/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,5.302016,$97.03,($514.45),$514.45
3/23/21,3/23/21,3/25/21,META,Meta Platforms\nCUSIP: 30303M102,Buy,2.109765,$177.08,($373.60),$373.60
3/23/21,3/23/21,3/25/21,AAPL,Apple\nCUSIP: 037833100,Sell,1.988617,$129.21,$256.95,$256.95
3/24/21,3/24/21,3/26/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.237048,$97.19,($120.23),$120.23
3/25/21,3/25/21,3/27/21,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.18628,$146.30,($173.55),$173.55
3/25/21,3/25/21,3/27/21,META,Meta Platforms\nCUSIP: 30303M102,Sell,5.577485,$174.44,$972.94,$972.94
3/26/21,3/26/21,3/28/21,META,Meta Platforms\nCUSIP: 30303M102,Sell,1.521334,$179.87,$273.64,$273.64
3/28/21,3/28/21,3/28/21,,Interest Payment,INT,,,$0.50,$0.00
3/29/21,3/29/21,3/31/21,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.707336,$146.67,($250.41),$250.41
3/30/21,3/30/21,4/1/21,AMZN,Amazon\nCUSIP: 023135106,Buy,6.239109,$110.72,($690.79),$690.79
3/31/21,3/31/21,4/2/21,AMZN,Amazon\nCUSIP: 023135106,Buy,2.598362,$110.83,($287.98),$287.98
4/1/21,4/1/21,4/1/21,,ACH Deposit,ACH,,,$995.00,$0.00
4/1/21,4/1/21,4/3/21,AAPL,Apple\nCUSIP: 037833100,Buy,1.573065,$133.99,($210.77),$210.77
4/1/21,4/1/21,4/3/21,AAPL,Apple\nCUSIP: 037833100,Sell,1.747389,$131.11,$229.10,$229.10
4/2/21,4/2/21,4/4/21,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.573565,$336.08,$192.76,$192.76
4/5/21,4/5/21,4/7/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.319358,$204.91,($65.44),$65.44
4/5/21,4/5/21,4/7/21,META,Meta Platforms\nCUSIP: 30303M102,Sell,0.315782,$172.27,$54.40,$54.40
4/6/21,4/6/21,4/8/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,2.631875,$98.37,($258.90),$258.90
4/6/21,4/6/21,4/8/21,AAPL,Apple\nCUSIP: 037833100,Sell,0.902858,$130.10,$117.46,$117.46
4/7/21,4/7/21,4/9/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.100255,$205.26,($225.84),$225.84
4/7/21,4/7/21,4/9/21,AMZN,Amazon\nCUSIP: 023135106,Sell,20.645581,$115.09,"$2,376.10","$2,376.10"
4/8/21,4/8/21,4/10/21,META,Meta Platforms\nCUSIP: 30303M102,Buy,2.461344,$179.75,($442.43),$442.43
4/8/21,4/8/21,4/10/21,META,Meta Platforms\nCUSIP: 30303M102,Sell,1.596577,$185.84,$296.71,$296.71
4/9/21,4/9/21,4/11/21,TSLA,Tesla\nCUSIP: 88160R101,Sell,4.466217,$206.82,$923.70,$923.70
4/12/21,4/12/21,4/14/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.077049,$206.19,($428.27),$428.27
4/12/21,4/12/21,4/14/21,META,Meta Platforms\nCUSIP: 30303M102,Sell,0.93047,$176.42,$164.15,$164.15
4/13/21,4/13/21,4/15/21,AAPL,Apple\nCUSIP: 037833100,Buy,2.844425,$135.58,($385.65),$385.65
4/13/21,4/13/21,4/15/21,AMZN,Amazon\nCUSIP: 023135106,Sell,5.655486,$117.88,$666.67,$666.67
4/14/21,4/14/21,4/16/21,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.833069,$148.53,($420.80),$420.80
4/15/21,4/15/21,4/15/21,,ACH Deposit,ACH,,,"$1,009.00",$0.00
4/15/21,4/15/21,4/17/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,3.018546,$99.34,($299.86),$299.86
4/15/21,4/15/21,4/17/21,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,3.106819,$143.81,$446.79,$446.79
4/19/21,4/19/21,4/21/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.421226,$207.61,($502.67),$502.67
4/19/21,4/19/21,4/21/21,AMZN,Amazon\nCUSIP: 023135106,Sell,2.147755,$109.07,$234.26,$234.26
4/20/21,4/20/21,4/22/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,7.090673,$99.94,($708.64),$708.64
4/21/21,4/21/21,4/23/21,META,Meta Platforms\nCUSIP: 30303M102,Buy,3.511277,$182.46,($640.67),$640.67
4/21/21,4/21/21,4/23/21,TSLA,Tesla\nCUSIP: 88160R101,Sell,1.666232,$213.28,$355.37,$355.37
4/22/21,4/22/21,4/24/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,3.53888,$208.27,($737.04),$737.04
4/26/21,4/26/21,4/28/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,3.966963,$100.70,($399.47),$399.47
4/26/21,4/26/21,4/28/21,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.138232,$354.99,$49.07,$49.07
4/27/21,4/27/21,4/29/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.533356,$209.42,($321.12),$321.12
4/28/21,4/28/21,4/30/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.006563,$209.66,($211.04),$211.04
4/28/21,4/28/21,4/28/21,,Interest Payment,INT,,,$0.60,$0.00
4/28/21,4/28/21,4/30/21,TSLA,Tesla\nCUSIP: 88160R101,Sell,3.326996,$205.24,$682.83,$682.83
4/29/21,4/29/21,5/1/21,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,4.520338,$150.78,($681.58),$681.58
5/1/21,5/1/21,5/1/21,,ACH Deposit,ACH,,,$919.00,$0.00
5/3/21,5/3/21,5/5/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,4.755221,$101.64,($483.32),$483.32
5/4/21,5/4/21,5/6/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,7.638646,$101.78,($777.46),$777.46
5/5/21,5/5/21,5/7/21,META,Meta Platforms\nCUSIP: 30303M102,Buy,3.335946,$185.85,($619.99),$619.99
5/5/21,5/5/21,5/7/21,AAPL,Apple\nCUSIP: 037833100,Sell,0.738988,$144.97,$107.13,$107.13
5/6/21,5/6/21,5/8/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.845908,$211.64,($179.03),$179.03
5/7/21,5/7/21,5/9/21,TSLA,Tesla\nCUSIP: 88160R101,Sell,5.100725,$209.08,"$1,066.46","$1,066.46"
5/10/21,5/10/21,5/12/21,AAPL,Apple\nCUSIP: 037833100,Buy,5.970436,$140.17,($836.88),$836.88
5/11/21,5/11/21,5/13/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.256077,$212.95,($480.43),$480.43
5/11/21,5/11/21,5/13/21,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.084276,$354.93,$29.91,$29.91
5/12/21,5/12/21,5/14/21,AMZN,Amazon\nCUSIP: 023135106,Buy,3.280665,$116.95,($383.67),$383.67
5/12/21,5/12/21,5/14/21,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,8.841812,$158.80,"$1,404.08","$1,404.08"
5/13/21,5/13/21,5/15/21,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.851495,$187.97,($160.06),$160.06
5/13/21,5/13/21,5/15/21,AMZN,Amazon\nCUSIP: 023135106,Sell,2.93568,$115.52,$339.13,$339.13
5/14/21,5/14/21,5/16/21,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.028538,$354.73,$10.12,$10.12
5/15/21,5/15/21,5/15/21,,ACH Deposit,ACH,,,$957.00,$0.00
5/17/21,5/17/21,5/19/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,6.085345,$103.68,($630.93),$630.93
5/18/21,5/18/21,5/20/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,5.988142,$103.83,($621.75),$621.75
5/19/21,5/19/21,5/21/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,7.2994,$103.98,($758.99),$758.99
5/19/21,5/19/21,5/21/21,AMZN,Amazon\nCUSIP: 023135106,Sell,1.638296,$118.94,$194.86,$194.86
5/20/21,5/20/21,5/22/21,META,Meta Platforms\nCUSIP: 30303M102,Buy,2.102449,$189.90,($399.26),$399.26
5/20/21,5/20/21,5/22/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,27.128269,$103.10,"$2,796.92","$2,796.92"
5/24/21,5/24/21,5/26/21,META,Meta Platforms\nCUSIP: 30303M102,Buy,3.896592,$191.03,($744.37),$744.37
5/24/21,5/24/21,5/26/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,21.341485,$107.47,"$2,293.57","$2,293.57"
5/25/21,5/25/21,5/27/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.489256,$104.91,($156.24),$156.24
5/26/21,5/26/21,5/28/21,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,2.090051,$364.74,($762.33),$762.33
5/27/21,5/27/21,5/29/21,AMZN,Amazon\nCUSIP: 023135106,Buy,0.610834,$119.67,($73.10),$73.10
5/27/21,5/27/21,5/27/21,NVDA,Cash Div: R/D 2021-05-27 P/D 2021-05-27 - 6.555616 shares at 0.0336,CDIV,,,$0.22,$0.00
5/27/21,5/27/21,5/29/21,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.776032,$360.06,$279.42,$279.42
5/28/21,5/28/21,5/28/21,,Interest Payment,INT,,,$0.85,$0.00
5/31/21,5/31/21,6/2/21,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.970132,$156.68,($152.00),$152.00
5/31/21,5/31/21,6/2/21,AAPL,Apple\nCUSIP: 037833100,Sell,5.362189,$140.04,$750.92,$750.92
6/1/21,6/1/21,6/1/21,,ACH Deposit,ACH,,,"$1,075.00",$0.00
6/1/21,6/1/21,6/3/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.910742,$218.82,($418.11),$418.11
6/1/21,6/1/21,6/3/21,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.813983,$378.61,$308.18,$308.18
6/2/21,6/2/21,6/4/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.557802,$219.10,($341.31),$341.31
6/2/21,6/2/21,6/4/21,TSLA,Tesla\nCUSIP: 88160R101,Sell,3.88327,$213.61,$829.51,$829.51
6/3/21,6/3/21,6/5/21,AMZN,Amazon\nCUSIP: 023135106,Buy,4.893358,$120.98,($592.00),$592.00
6/7/21,6/7/21,6/9/21,META,Meta Platforms\nCUSIP: 30303M102,Buy,3.299607,$195.06,($643.62),$643.62
6/8/21,6/8/21,6/10/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.091832,$220.83,($461.94),$461.94
6/9/21,6/9/21,6/11/21,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,1.83362,$372.75,($683.48),$683.48
6/9/21,6/9/21,6/11/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,16.725251,$111.85,"$1,870.72","$1,870.72"
6/10/21,6/10/21,6/12/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,3.348387,$221.41,($741.37),$741.37
6/10/21,6/10/21,6/12/21,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,1.549584,$156.60,$242.66,$242.66
6/14/21,6/14/21,6/16/21,META,Meta Platforms\nCUSIP: 30303M102,Buy,3.340275,$197.08,($658.30),$658.30
6/15/21,6/15/21,6/15/21,,ACH Deposit,ACH,,,$864.00,$0.00
6/15/21,6/15/21,6/17/21,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,3.317412,$159.62,($529.53),$529.53
6/16/21,6/16/21,6/18/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.219738,$223.12,($495.27),$495.27
6/16/21,6/16/21,6/18/21,TSLA,Tesla\nCUSIP: 88160R101,Sell,9.460174,$224.97,"$2,128.26","$2,128.26"
6/17/21,6/17/21,6/19/21,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.821287,$160.01,($291.42),$291.42
6/18/21,6/18/21,6/20/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,4.315455,$111.52,$481.26,$481.26
6/21/21,6/21/21,6/23/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,3.024096,$109.17,($330.14),$330.14
6/22/21,6/22/21,6/24/21,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.435042,$160.97,($231.00),$231.00
6/22/21,6/22/21,6/24/21,AMZN,Amazon\nCUSIP: 023135106,Sell,4.90307,$127.59,$625.58,$625.58
6/23/21,6/23/21,6/25/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.388845,$225.08,($87.52),$87.52
6/24/21,6/24/21,6/26/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,3.929533,$225.36,($885.56),$885.56
6/24/21,6/24/21,6/26/21,AMZN,Amazon\nCUSIP: 023135106,Sell,1.001836,$129.37,$129.61,$129.61
6/25/21,6/25/21,6/27/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,2.628208,$108.47,$285.08,$285.08
6/28/21,6/28/21,6/30/21,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.698295,$201.04,($140.39),$140.39
6/28/21,6/28/21,6/28/21,,Interest Payment,INT,,,$1.10,$0.00
6/29/21,6/29/21,7/1/21,AAPL,Apple\nCUSIP: 037833100,Buy,4.482207,$150.32,($673.77),$673.77
6/30/21,6/30/21,7/2/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,2.415826,$110.55,($267.07),$267.07
7/1/21,7/1/21,7/1/21,,ACH Deposit,ACH,,,$750.00,$0.00
7/1/21,7/1/21,7/3/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,3.49393,$227.24,($793.96),$793.96
7/5/21,7/5/21,7/7/21,AAPL,Apple\nCUSIP: 037833100,Buy,5.517988,$151.46,($835.75),$835.75
7/5/21,7/5/21,7/7/21,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,7.126821,$167.96,"$1,197.02","$1,197.02"
7/6/21,7/6/21,7/8/21,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,3.553202,$163.50,($580.95),$580.95
7/7/21,7/7/21,7/9/21,META,Meta Platforms\nCUSIP: 30303M102,Buy,3.797126,$203.44,($772.49),$772.49
7/7/21,7/7/21,7/9/21,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.739598,$383.69,$283.78,$283.78
7/8/21,7/8/21,7/10/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,3.599863,$229.03,($824.48),$824.48
7/12/21,7/12/21,7/14/21,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.409466,$164.50,($396.36),$396.36
7/13/21,7/13/21,7/15/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.554726,$230.25,($588.23),$588.23
7/13/21,7/13/21,7/15/21,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,3.005772,$158.41,$476.14,$476.14
7/14/21,7/14/21,7/16/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.920381,$230.48,($442.61),$442.61
7/15/21,7/15/21,7/15/21,,ACH Deposit,ACH,,,$960.00,$0.00
7/15/21,7/15/21,7/17/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.62875,$112.67,($70.84),$70.84
7/19/21,7/19/21,7/21/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,3.509122,$231.62,($812.78),$812.78
7/20/21,7/20/21,7/22/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.55883,$113.32,($63.33),$63.33
7/21/21,7/21/21,7/23/21,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.959831,$395.14,($379.27),$379.27
7/21/21,7/21/21,7/23/21,TSLA,Tesla\nCUSIP: 88160R101,Sell,15.435229,$227.02,"$3,504.11","$3,504.11"
7/22/21,7/22/21,7/24/21,META,Meta Platforms\nCUSIP: 30303M102,Buy,4.008342,$207.10,($830.13),$830.13
7/22/21,7/22/21,7/24/21,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,1.685641,$381.95,$643.83,$643.83
7/23/21,7/23/21,7/25/21,AMZN,Amazon\nCUSIP: 023135106,Sell,0.188217,$132.17,$24.88,$24.88
7/26/21,7/26/21,7/28/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,1.518678,$233.09,($353.99),$353.99
7/27/21,7/27/21,7/29/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.134255,$233.29,($497.90),$497.90
7/27/21,7/27/21,7/29/21,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.317772,$387.35,$123.09,$123.09
7/28/21,7/28/21,7/30/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,6.800429,$114.29,($777.22),$777.22
7/28/21,7/28/21,7/28/21,,Interest Payment,INT,,,$0.93,$0.00
7/29/21,7/29/21,7/31/21,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.396002,$208.62,($82.61),$82.61
7/29/21,7/29/21,7/31/21,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,2.780894,$165.20,$459.40,$459.40
8/1/21,8/1/21,8/1/21,,ACH Deposit,ACH,,,$883.00,$0.00
8/2/21,8/2/21,8/4/21,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,2.726949,$167.43,($456.57),$456.57
8/3/21,8/3/21,8/5/21,META,Meta Platforms\nCUSIP: 30303M102,Buy,2.288586,$209.62,($479.73),$479.73
8/4/21,8/4/21,8/6/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,4.148003,$115.06,($477.27),$477.27
8/4/21,8/4/21,8/6/21,TSLA,Tesla\nCUSIP: 88160R101,Sell,6.070873,$237.11,"$1,439.46","$1,439.46"
8/5/21,8/5/21,8/7/21,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,1.666914,$167.77,($279.66),$279.66
8/5/21,8/5/21,8/7/21,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.14787,$420.04,$62.11,$62.11
8/6/21,8/6/21,8/8/21,META,Meta Platforms\nCUSIP: 30303M102,Sell,12.529597,$210.64,"$2,639.23","$2,639.23"
8/9/21,8/9/21,8/11/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,3.696572,$235.56,($870.76),$870.76
8/10/21,8/10/21,8/12/21,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.431755,$210.89,($91.05),$91.05
8/11/21,8/11/21,8/13/21,META,Meta Platforms\nCUSIP: 30303M102,Buy,3.097491,$211.06,($653.76),$653.76
8/12/21,8/12/21,8/14/21,AAPL,Apple\nCUSIP: 037833100,Buy,3.936983,$157.31,($619.33),$619.33
8/12/21,8/12/21,8/14/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Sell,11.82087,$112.63,"$1,331.38","$1,331.38"
8/13/21,8/13/21,8/15/21,TSLA,Tesla\nCUSIP: 88160R101,Sell,3.453081,$230.75,$796.80,$796.80
8/15/21,8/15/21,8/15/21,,ACH Deposit,ACH,,,$680.00,$0.00
8/16/21,8/16/21,8/18/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,2.295559,$116.18,($266.70),$266.70
8/17/21,8/17/21,8/19/21,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,1.081807,$405.62,($438.80),$438.80
8/17/21,8/17/21,8/19/21,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.904769,$399.81,$361.74,$361.74
8/18/21,8/18/21,8/20/21,AAPL,Apple\nCUSIP: 037833100,Buy,0.965812,$157.95,($152.55),$152.55
8/19/21,8/19/21,8/21/21,AAPL,Apple\nCUSIP: 037833100,Buy,1.358655,$158.04,($214.72),$214.72
8/23/21,8/23/21,8/25/21,META,Meta Platforms\nCUSIP: 30303M102,Buy,4.145458,$212.86,($882.40),$882.40
8/23/21,8/23/21,8/25/21,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,4.359236,$164.68,$717.88,$717.88
8/24/21,8/24/21,8/26/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,5.281246,$116.80,($616.85),$616.85
8/24/21,8/24/21,8/26/21,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,1.130699,$177.62,$200.83,$200.83
8/25/21,8/25/21,8/27/21,META,Meta Platforms\nCUSIP: 30303M102,Buy,0.849153,$213.11,($180.96),$180.96
8/25/21,8/25/21,8/27/21,META,Meta Platforms\nCUSIP: 30303M102,Sell,11.971232,$205.54,"$2,460.57","$2,460.57"
8/26/21,8/26/21,8/28/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.176387,$116.94,($137.57),$137.57
8/26/21,8/26/21,8/28/21,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Sell,0.318508,$412.91,$131.52,$131.52
8/27/21,8/27/21,8/27/21,NVDA,Cash Div: R/D 2021-08-27 P/D 2021-08-27 - 4.503014 shares at 0.0333,CDIV,,,$0.15,$0.00
8/28/21,8/28/21,8/28/21,,Interest Payment,INT,,,$1.47,$0.00
8/30/21,8/30/21,9/1/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,2.541525,$237.99,($604.86),$604.86
8/31/21,8/31/21,9/2/21,META,Meta Platforms\nCUSIP: 30303M102,Buy,3.773363,$213.80,($806.75),$806.75
9/1/21,9/1/21,9/1/21,,ACH Deposit,ACH,,,"$1,091.00",$0.00
9/1/21,9/1/21,9/3/21,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,4.362338,$169.79,($740.68),$740.68
9/2/21,9/2/21,9/4/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,3.585902,$238.21,($854.20),$854.20
9/2/21,9/2/21,9/4/21,TSLA,Tesla\nCUSIP: 88160R101,Sell,6.601141,$246.04,"$1,624.14","$1,624.14"
9/3/21,9/3/21,9/5/21,AMZN,Amazon\nCUSIP: 023135106,Sell,0.325906,$132.32,$43.12,$43.12
9/6/21,9/6/21,9/8/21,NVDA,NVIDIA\nCUSIP: 67066G104,Buy,0.523713,$169.97,($89.02),$89.02
9/6/21,9/6/21,9/8/21,META,Meta Platforms\nCUSIP: 30303M102,Sell,7.723547,$215.67,"$1,665.74","$1,665.74"
9/7/21,9/7/21,9/9/21,QQQ,Invesco QQQ Trust\nCUSIP: 46090E103,Buy,0.94851,$410.84,($389.69),$389.69
9/7/21,9/7/21,9/9/21,TSLA,Tesla\nCUSIP: 88160R101,Sell,2.661817,$240.89,$641.21,$641.21
9/8/21,9/8/21,9/10/21,AAPL,Apple\nCUSIP: 037833100,Buy,4.327537,$159.53,($690.37),$690.37
9/9/21,9/9/21,9/11/21,META,Meta Platforms\nCUSIP: 30303M102,Buy,2.169383,$214.64,($465.64),$465.64
9/12/21,9/12/21,9/12/21,AAPL,Cash Div: R/D 2021-09-12 P/D 2021-09-12 - 23.610155 shares at 0.1326,CDIV,,,$3.13,$0.00
9/13/21,9/13/21,9/15/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,1.704755,$117.87,($200.94),$200.94
9/14/21,9/14/21,9/16/21,AAPL,Apple\nCUSIP: 037833100,Buy,3.625768,$159.80,($579.40),$579.40
9/15/21,9/15/21,9/15/21,,ACH Deposit,ACH,,,$690.00,$0.00
9/15/21,9/15/21,9/17/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,0.504275,$238.83,($120.44),$120.44
9/15/21,9/15/21,9/17/21,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,4.512643,$164.71,$743.28,$743.28
9/16/21,9/16/21,9/18/21,TSLA,Tesla\nCUSIP: 88160R101,Buy,3.200629,$238.86,($764.50),$764.50
9/16/21,9/16/21,9/18/21,TSLA,Tesla\nCUSIP: 88160R101,Sell,2.810398,$236.66,$665.11,$665.11
9/17/21,9/17/21,9/19/21,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,1.826326,$178.10,$325.27,$325.27
9/20/21,9/20/21,9/22/21,AMZN,Amazon\nCUSIP: 023135106,Buy,3.594727,$135.24,($486.15),$486.15
9/20/21,9/20/21,9/22/21,NVDA,NVIDIA\nCUSIP: 67066G104,Sell,1.519629,$178.12,$270.68,$270.68
9/21/21,9/21/21,9/23/21,AMD,Advanced Micro Devices\nCUSIP: 007903107,Buy,0.521142,$118.12,($61.56),$61.56
